Lake Name,Date,Anuraeopsis fissa Gosse 1851,"Anuraeopsis navicula Rousselet, 1911",Ascomorpha ecaudas Perty 1850,Ascomorpha ovalis Bergendal 1892,Ascomorpha saltans Bartsch 1870,Asplanchna herricki De Guerne 1888,Asplanchna priodonta Gosse 1850,Cephalodella gibba Ehrbg. 1832,Collotheca mutabilis Hudson 1885,Collurella ucinata Muller 1773,Conochiloides dossaurius Hudson 1885,Conochilus unicornis Rousselet 1892,Encentrum species,Euchlanis pellucida Harring 1921,Filinia terminalis Platte 1886,Gastropus stylifer Imhoff 1891,Hexarthra mira Hudson 1871,Kellicottia bostonensis Rousselet 1892,Kellicottia longispina Kelicott 1879,Keratella cochlearis Gosse 1851,Keratella crassa Ahlstrom 1943,Keratella earlinae Ahlstrom 1943,Keratella hiemalis Carlin 1943,Keratella serrulata Rylov 1926,Keratella taurocephala Meyers 1938,Keratella tecta Gosse 1841,Lapdella sp,Lecane crepida  Harring 1914,Lecane flexilis Gosse 1886,Lecane luna Muller 1776,Lecane mira Murray 1913,Lecane mucronata Harring & Meyers 1926,Lecane species,Lecane tenuisetta  Harring 1914,lecane tudicola Harring & Meyers 1926,Manfredium eudactylotum Gosse 1886,Microcodon clavus,Monostyla closterocerca Schmarda 1895,Monostyla copeis Harring & Meyers 1926,Monostyla lunaris Ehrbg. 1882,Monostyla obtusa Murray 1913,Ploesoma truncatum Levander 1894,Polyarthra euryptera Wierzejski 1893,Polyarthra major Burckhardt 1900,Polyarthra remata Skorikov 1896,Polyarthra vulgaris Carlin 1943,remove,Synchaeta pectinata Ehrbg.  1892,Total Rotifers,Trichocerca cyclindrica Imhoff 1981,Trichocerca elongata Gosse 1886,Trichocerca insignis Herrick 1885,Trichocerca multicrinis Kelicott 1897,Trichocerca porcellus Gosse 1886,Trichocerca pusilla Jennings 1993,Trichocerca rousseleti Voight 1901,Trichocerca sp,"Trichotria tetractis tetractis (Ehrenberg, 1830) ",Unknown one toe
Big Moose,7/1/2008,0.00,0.00,0.44,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.96,0.15,0.00,1.84,0.00,0.59,0.00,24.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,8.11,0.00,0.00,0.00,4.86,0.00,4.72,47.53,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00
Big Moose,8/4/2008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.31,0.46,0.08,1.16,0.00,0.00,0.00,34.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.82,0.00,0.00,0.00,3.01,0.00,0.00,56.20,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
Big Moose,7/8/2010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,4.10,0.00,0.11,0.04,0.00,0.24,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.31,0.00,0.00,0.00,4.05,0.00,1.78,19.43,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00
Big Moose,8/18/2010,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.35,0.00,8.72,0.00,0.18,0.09,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,1.32,0.00,3.83,17.58,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04
Big Moose,7/12/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.86,0.00,0.09,0.00,0.00,0.00,0.00,10.67,0.36,0.00,0.00,0.00,5.95,0.00,8.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,15.88,0.00,0.00,0.83,16.11,0.00,10.61,85.48,6.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Big Moose,8/9/2011,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.23,0.00,0.00,0.00,0.00,1.10,0.00,8.66,0.09,0.02,0.00,0.00,1.04,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.05,14.63,0.00,0.00,0.00,0.02,0.00,0.00,0.25,0.00,0.00,0.00
Big Moose,7/9/2012,0.00,0.00,1.10,0.00,0.00,0.75,5.90,0.00,2.27,0.00,0.24,0.00,0.09,0.00,0.00,1.58,0.00,1.48,0.31,0.21,2.30,0.00,0.10,0.00,13.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.23,0.00,0.00,0.00,0.00,3.96,0.00,0.00,0.00,3.15,0.00,0.72,48.96,10.25,0.00,0.00,8.52,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/13/1994,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,14.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/26/1994,0.00,0.00,0.00,0.00,1.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.04,0.00,0.00,106.90,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/22/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.08,0.00,0.00,73.90,0.00,0.00,0.00,4.41,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,6/12/1995,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,0.00,0.00,88.09,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/14/1995,0.00,0.00,0.00,0.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,54.04,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,9/5/1995,0.00,0.00,0.00,0.00,5.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.00,236.09,0.00,0.00,0.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,6/27/1996,0.00,0.00,7.92,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.24,0.00,3.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.28,0.00,0.00,60.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/17/1996,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,8.90,0.00,0.00,0.00,0.00,0.00,0.00,10.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.39,0.00,0.00,109.34,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/13/1996,0.00,0.00,5.92,0.00,0.00,0.00,0.00,0.00,7.80,0.00,0.00,0.00,0.00,0.00,0.00,15.45,0.00,0.00,5.03,0.00,0.00,0.00,0.00,0.00,70.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.21,0.00,0.00,113.97,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/7/1997,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.08,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,35.78,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,3.30,0.00,2.03,42.61,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/11/1997,0.00,0.00,1.45,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,6.38,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,194.41,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.56,0.00,0.00,0.00,1.51,0.00,3.19,219.36,0.00,0.00,0.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/7/1998,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,66.33,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,2.87,0.00,0.00,0.00,4.14,0.00,3.53,84.61,0.00,0.00,0.00,1.07,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/12/1998,0.00,0.00,0.00,0.00,4.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.15,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,23.05,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.60,0.00,0.00,0.00,17.64,0.00,2.89,67.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/6/1999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.16,0.00,0.48,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,24.00,0.00,0.00,29.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/16/1999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.37,0.00,0.00,0.00,44.45,0.00,0.00,122.79,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/11/2000,0.00,0.00,10.67,0.00,0.00,0.00,0.00,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,13.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.13,0.00,0.00,3.70,26.26,0.00,0.00,60.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/14/2000,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.95,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.91,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.44,0.00,0.00,0.00,4.63,0.00,0.00,37.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/9/2001,0.00,0.00,0.00,0.00,4.80,0.00,0.00,0.00,16.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,301.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,1.80,13.05,0.00,4.85,346.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,9/5/2001,0.00,0.00,0.00,0.00,5.74,0.00,0.00,0.00,14.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,44.44,0.00,3.71,87.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,9/12/2002,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,1.32,0.00,0.00,0.00,1.14,0.00,0.10,0.00,0.00,0.10,0.00,0.00,0.00,12.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,3.36,0.00,0.00,0.00,1.18,0.00,0.00,19.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,9/19/2002,0.00,0.00,3.69,0.00,1.06,0.00,0.00,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.70,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.32,0.00,2.01,0.00,0.00,0.00,4.86,0.00,2.43,38.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/8/2003,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.00,0.00,0.00,5.07,0.00,5.52,12.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/5/2003,0.00,0.00,18.68,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,4.05,0.00,0.00,0.00,28.24,0.00,4.16,64.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/12/2004,0.00,0.00,12.29,0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.16,0.00,0.34,72.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/2/2004,0.00,0.00,4.41,0.00,0.00,0.00,0.00,0.00,2.72,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,11.39,0.00,6.28,54.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/11/2005,0.00,0.00,37.59,0.00,0.00,0.00,0.00,0.66,6.24,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.58,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,10.59,0.00,0.92,60.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/8/2005,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,2.10,0.00,0.06,0.00,0.00,0.00,0.00,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.26,0.00,0.00,0.00,3.07,0.00,5.17,56.65,0.00,0.00,0.00,0.06,0.00,0.00,0.17,0.00,0.00,0.00
Brooktrout,7/11/2006,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.12,0.00,0.00,0.04,0.06,0.10,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,8.06,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/9/2006,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,8.97,0.00,2.10,13.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/17/2007,0.00,0.00,4.08,0.00,0.00,0.00,0.00,0.00,21.12,0.00,0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.00,0.00,0.13,0.26,0.00,0.00,0.00,24.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.00,0.00,0.00,6.87,1.81,0.45,60.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/2/2007,0.00,0.00,12.95,0.00,0.00,0.00,0.00,0.00,8.32,0.00,0.00,0.00,0.00,0.00,0.00,4.64,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,64.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.27,0.00,0.00,0.00,10.77,2.73,0.55,105.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/2/2008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.07,0.00,0.00,0.00,0.00,0.00,0.00,31.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.31,0.00,0.00,0.00,6.94,0.00,24.58,394.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/7/2008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,14.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.94,0.00,1.25,79.81,0.16,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/15/2010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.55,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,75.98,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,4.15,0.00,0.70,86.10,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/10/2010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.81,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.19,0.19,0.00,0.00,0.00,0.00,14.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,3.75,0.00,2.81,25.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/19/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.53,0.23,0.00,0.00,0.00,10.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,63.60,0.00,0.45,76.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,8/17/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,5.27,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,13.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.18,0.00,0.00,0.00,154.44,0.00,0.43,179.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brooktrout,7/19/2012,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,3.20,0.00,0.04,0.08,0.03,0.00,0.00,0.07,0.00,9.69,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,1.13,0.00,0.07,14.53,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carry,7/14/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,68.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carry,7/26/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.22,0.00,0.40,0.00,0.00,102.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carry,8/22/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carry,6/12/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,827.10,0.00,0.00,0.00,20.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1616.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.57,0.00,0.00,0.00,0.00,2503.66,0.00,0.00,0.00,20.65,0.00,0.00,0.00,0.00,0.00,0.00
Carry,8/14/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,0.00,62.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carry,9/5/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,488.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,488.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carry,6/27/1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,1196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
